"HAUL","VESSEL","CRUISE","SPECIES_CODE","REGION","START_TIME","STRATUM","STATIONID","BOTTOM_DEPTH","START_LATITUDE","START_LONGITUDE","SPECIMENID","COMMON_NAME","SEX","LENGTH","WEIGHT","CATCH_WEIGHT","YEAR","BIOMASS","VARBIO","LOWERB","UPPERB"
42,89,201002,10210,"BS",2010-08-08 07:33:00,999,"U-03",20,61.6588,-166.73952,96,"yellowfin sole",2,110,14,501.66,2010,427375.32,2306542883.7021,331322.36,523428.29
42,89,201002,10210,"BS",2010-08-08 07:33:00,999,"U-03",20,61.6588,-166.73952,97,"yellowfin sole",1,300,312,501.66,2010,427375.32,2306542883.7021,331322.36,523428.29
42,89,201002,10210,"BS",2010-08-08 07:33:00,999,"U-03",20,61.6588,-166.73952,98,"yellowfin sole",1,360,494,501.66,2010,427375.32,2306542883.7021,331322.36,523428.29
42,89,201002,10210,"BS",2010-08-08 07:33:00,999,"U-03",20,61.6588,-166.73952,99,"yellowfin sole",1,360,518,501.66,2010,427375.32,2306542883.7021,331322.36,523428.29
42,89,201002,10210,"BS",2010-08-08 07:33:00,999,"U-03",20,61.6588,-166.73952,100,"yellowfin sole",1,370,548,501.66,2010,427375.32,2306542883.7021,331322.36,523428.29
42,89,201002,10210,"BS",2010-08-08 07:33:00,999,"U-03",20,61.6588,-166.73952,101,"yellowfin sole",1,330,424,501.66,2010,427375.32,2306542883.7021,331322.36,523428.29
42,89,201002,10210,"BS",2010-08-08 07:33:00,999,"U-03",20,61.6588,-166.73952,102,"yellowfin sole",1,310,352,501.66,2010,427375.32,2306542883.7021,331322.36,523428.29
42,89,201002,10210,"BS",2010-08-08 07:33:00,999,"U-03",20,61.6588,-166.73952,103,"yellowfin sole",1,350,504,501.66,2010,427375.32,2306542883.7021,331322.36,523428.29
42,89,201002,10210,"BS",2010-08-08 07:33:00,999,"U-03",20,61.6588,-166.73952,104,"yellowfin sole",1,380,594,501.66,2010,427375.32,2306542883.7021,331322.36,523428.29
42,89,201002,10210,"BS",2010-08-08 07:33:00,999,"U-03",20,61.6588,-166.73952,105,"yellowfin sole",1,160,48,501.66,2010,427375.32,2306542883.7021,331322.36,523428.29
42,89,201002,10210,"BS",2010-08-08 07:33:00,999,"U-03",20,61.6588,-166.73952,106,"yellowfin sole",1,170,62,501.66,2010,427375.32,2306542883.7021,331322.36,523428.29
42,89,201002,10210,"BS",2010-08-08 07:33:00,999,"U-03",20,61.6588,-166.73952,107,"yellowfin sole",1,130,22,501.66,2010,427375.32,2306542883.7021,331322.36,523428.29
42,89,201002,21740,"BS",2010-08-08 07:33:00,999,"U-03",20,61.6588,-166.73952,13,"walleye pollock",3,140,18,4.728,2010,21140.98,19743500.7276,12254.25,30027.71
42,89,201002,21740,"BS",2010-08-08 07:33:00,999,"U-03",20,61.6588,-166.73952,14,"walleye pollock",3,130,14,4.728,2010,21140.98,19743500.7276,12254.25,30027.71
42,89,201002,21740,"BS",2010-08-08 07:33:00,999,"U-03",20,61.6588,-166.73952,15,"walleye pollock",3,130,14,4.728,2010,21140.98,19743500.7276,12254.25,30027.71
42,89,201002,21740,"BS",2010-08-08 07:33:00,999,"U-03",20,61.6588,-166.73952,16,"walleye pollock",3,120,12,4.728,2010,21140.98,19743500.7276,12254.25,30027.71
42,89,201002,21740,"BS",2010-08-08 07:33:00,999,"U-03",20,61.6588,-166.73952,17,"walleye pollock",3,120,12,4.728,2010,21140.98,19743500.7276,12254.25,30027.71
42,89,201002,21740,"BS",2010-08-08 07:33:00,999,"U-03",20,61.6588,-166.73952,18,"walleye pollock",3,110,10,4.728,2010,21140.98,19743500.7276,12254.25,30027.71
43,89,201002,21740,"BS",2010-08-08 10:59:50,999,"T-03",20,61.35608,-166.90597,19,"walleye pollock",3,140,16,4.557,2010,21140.98,19743500.7276,12254.25,30027.71
43,89,201002,21740,"BS",2010-08-08 10:59:50,999,"T-03",20,61.35608,-166.90597,20,"walleye pollock",3,150,22,4.557,2010,21140.98,19743500.7276,12254.25,30027.71
43,89,201002,21740,"BS",2010-08-08 10:59:50,999,"T-03",20,61.35608,-166.90597,21,"walleye pollock",3,130,16,4.557,2010,21140.98,19743500.7276,12254.25,30027.71
43,89,201002,21740,"BS",2010-08-08 10:59:50,999,"T-03",20,61.35608,-166.90597,22,"walleye pollock",3,110,10,4.557,2010,21140.98,19743500.7276,12254.25,30027.71
43,89,201002,21740,"BS",2010-08-08 10:59:50,999,"T-03",20,61.35608,-166.90597,23,"walleye pollock",3,130,16,4.557,2010,21140.98,19743500.7276,12254.25,30027.71
43,89,201002,21740,"BS",2010-08-08 10:59:50,999,"T-03",20,61.35608,-166.90597,24,"walleye pollock",3,120,12,4.557,2010,21140.98,19743500.7276,12254.25,30027.71
44,89,201002,10210,"BS",2010-08-08 15:18:53,999,"S-03",19,61.01755,-166.67373,108,"yellowfin sole",2,120,16,330.86,2010,427375.32,2306542883.7021,331322.36,523428.29
44,89,201002,10210,"BS",2010-08-08 15:18:53,999,"S-03",19,61.01755,-166.67373,109,"yellowfin sole",2,150,40,330.86,2010,427375.32,2306542883.7021,331322.36,523428.29
44,89,201002,10210,"BS",2010-08-08 15:18:53,999,"S-03",19,61.01755,-166.67373,110,"yellowfin sole",2,130,22,330.86,2010,427375.32,2306542883.7021,331322.36,523428.29
44,89,201002,10210,"BS",2010-08-08 15:18:53,999,"S-03",19,61.01755,-166.67373,111,"yellowfin sole",2,140,28,330.86,2010,427375.32,2306542883.7021,331322.36,523428.29
44,89,201002,10210,"BS",2010-08-08 15:18:53,999,"S-03",19,61.01755,-166.67373,112,"yellowfin sole",2,110,18,330.86,2010,427375.32,2306542883.7021,331322.36,523428.29
44,89,201002,10210,"BS",2010-08-08 15:18:53,999,"S-03",19,61.01755,-166.67373,113,"yellowfin sole",1,110,14,330.86,2010,427375.32,2306542883.7021,331322.36,523428.29
44,89,201002,10210,"BS",2010-08-08 15:18:53,999,"S-03",19,61.01755,-166.67373,114,"yellowfin sole",1,120,20,330.86,2010,427375.32,2306542883.7021,331322.36,523428.29
44,89,201002,10210,"BS",2010-08-08 15:18:53,999,"S-03",19,61.01755,-166.67373,115,"yellowfin sole",1,130,22,330.86,2010,427375.32,2306542883.7021,331322.36,523428.29
2,94,201002,21720,"BS",2010-07-24 07:09:07,999,"R-02",24,60.66808,-167.36012,2,"Pacific cod",1,150,24,0.17,2010,29123.89,43399093.4674,15948.29,42299.49
2,94,201002,21720,"BS",2010-07-24 07:09:07,999,"R-02",24,60.66808,-167.36012,3,"Pacific cod",2,250,140,0.17,2010,29123.89,43399093.4674,15948.29,42299.49
2,94,201002,10210,"BS",2010-07-24 07:09:07,999,"R-02",24,60.66808,-167.36012,1,"yellowfin sole",1,360,496,217.5,2010,427375.32,2306542883.7021,331322.36,523428.29
2,94,201002,10210,"BS",2010-07-24 07:09:07,999,"R-02",24,60.66808,-167.36012,2,"yellowfin sole",1,230,148,217.5,2010,427375.32,2306542883.7021,331322.36,523428.29
2,94,201002,10210,"BS",2010-07-24 07:09:07,999,"R-02",24,60.66808,-167.36012,3,"yellowfin sole",1,350,452,217.5,2010,427375.32,2306542883.7021,331322.36,523428.29
2,94,201002,10210,"BS",2010-07-24 07:09:07,999,"R-02",24,60.66808,-167.36012,4,"yellowfin sole",1,320,328,217.5,2010,427375.32,2306542883.7021,331322.36,523428.29
2,94,201002,10210,"BS",2010-07-24 07:09:07,999,"R-02",24,60.66808,-167.36012,5,"yellowfin sole",1,170,62,217.5,2010,427375.32,2306542883.7021,331322.36,523428.29
2,94,201002,10210,"BS",2010-07-24 07:09:07,999,"R-02",24,60.66808,-167.36012,6,"yellowfin sole",2,210,106,217.5,2010,427375.32,2306542883.7021,331322.36,523428.29
2,94,201002,10210,"BS",2010-07-24 07:09:07,999,"R-02",24,60.66808,-167.36012,7,"yellowfin sole",2,390,746,217.5,2010,427375.32,2306542883.7021,331322.36,523428.29
2,94,201002,10210,"BS",2010-07-24 07:09:07,999,"R-02",24,60.66808,-167.36012,8,"yellowfin sole",2,200,88,217.5,2010,427375.32,2306542883.7021,331322.36,523428.29
2,94,201002,10210,"BS",2010-07-24 07:09:07,999,"R-02",24,60.66808,-167.36012,9,"yellowfin sole",2,150,38,217.5,2010,427375.32,2306542883.7021,331322.36,523428.29
2,94,201002,10210,"BS",2010-07-24 07:09:07,999,"R-02",24,60.66808,-167.36012,10,"yellowfin sole",2,350,524,217.5,2010,427375.32,2306542883.7021,331322.36,523428.29
3,94,201002,10210,"BS",2010-07-24 10:00:03,999,"S-02",23,60.98938,-167.34417,11,"yellowfin sole",1,270,216,233.58,2010,427375.32,2306542883.7021,331322.36,523428.29
3,94,201002,10210,"BS",2010-07-24 10:00:03,999,"S-02",23,60.98938,-167.34417,12,"yellowfin sole",1,200,80,233.58,2010,427375.32,2306542883.7021,331322.36,523428.29
3,94,201002,10210,"BS",2010-07-24 10:00:03,999,"S-02",23,60.98938,-167.34417,13,"yellowfin sole",1,250,184,233.58,2010,427375.32,2306542883.7021,331322.36,523428.29
3,94,201002,10210,"BS",2010-07-24 10:00:03,999,"S-02",23,60.98938,-167.34417,14,"yellowfin sole",1,190,68,233.58,2010,427375.32,2306542883.7021,331322.36,523428.29
3,94,201002,10210,"BS",2010-07-24 10:00:03,999,"S-02",23,60.98938,-167.34417,15,"yellowfin sole",1,260,222,233.58,2010,427375.32,2306542883.7021,331322.36,523428.29
3,94,201002,21720,"BS",2010-07-24 10:00:03,999,"S-02",23,60.98938,-167.34417,4,"Pacific cod",2,170,40,0.068,2010,29123.89,43399093.4674,15948.29,42299.49
3,94,201002,21720,"BS",2010-07-24 10:00:03,999,"S-02",23,60.98938,-167.34417,5,"Pacific cod",2,140,26,0.068,2010,29123.89,43399093.4674,15948.29,42299.49
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,16,"yellowfin sole",1,210,100,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,17,"yellowfin sole",1,180,70,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,18,"yellowfin sole",1,160,40,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,19,"yellowfin sole",1,150,30,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,20,"yellowfin sole",1,220,122,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,21,"yellowfin sole",1,240,148,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,22,"yellowfin sole",1,330,422,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,23,"yellowfin sole",1,340,494,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,24,"yellowfin sole",1,300,318,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,25,"yellowfin sole",1,280,260,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,26,"yellowfin sole",2,170,48,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,27,"yellowfin sole",2,310,346,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,28,"yellowfin sole",2,190,88,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,29,"yellowfin sole",2,300,314,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,30,"yellowfin sole",2,370,562,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,31,"yellowfin sole",2,160,38,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,32,"yellowfin sole",2,230,146,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,33,"yellowfin sole",2,220,106,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,34,"yellowfin sole",2,330,410,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,10210,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,35,"yellowfin sole",2,350,614,108.36,2010,427375.32,2306542883.7021,331322.36,523428.29
4,94,201002,21720,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,6,"Pacific cod",2,630,2944,33.72,2010,29123.89,43399093.4674,15948.29,42299.49
4,94,201002,21720,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,7,"Pacific cod",2,610,2468,33.72,2010,29123.89,43399093.4674,15948.29,42299.49
4,94,201002,21720,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,8,"Pacific cod",2,800,6270,33.72,2010,29123.89,43399093.4674,15948.29,42299.49
4,94,201002,21720,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,9,"Pacific cod",2,930,8905,33.72,2010,29123.89,43399093.4674,15948.29,42299.49
4,94,201002,21720,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,10,"Pacific cod",2,300,262,33.72,2010,29123.89,43399093.4674,15948.29,42299.49
4,94,201002,21720,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,11,"Pacific cod",3,130,16,33.72,2010,29123.89,43399093.4674,15948.29,42299.49
4,94,201002,21720,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,12,"Pacific cod",1,640,2710,33.72,2010,29123.89,43399093.4674,15948.29,42299.49
4,94,201002,21720,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,13,"Pacific cod",1,660,3466,33.72,2010,29123.89,43399093.4674,15948.29,42299.49
4,94,201002,21720,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,14,"Pacific cod",1,240,122,33.72,2010,29123.89,43399093.4674,15948.29,42299.49
4,94,201002,21720,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,15,"Pacific cod",1,790,5950,33.72,2010,29123.89,43399093.4674,15948.29,42299.49
4,94,201002,21720,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,16,"Pacific cod",1,180,40,33.72,2010,29123.89,43399093.4674,15948.29,42299.49
4,94,201002,21740,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,1,"walleye pollock",3,140,16,6.608,2010,21140.98,19743500.7276,12254.25,30027.71
4,94,201002,21740,"BS",2010-07-24 12:56:59,999,"S-01",29,61.01843,-168.03232,2,"walleye pollock",3,120,12,6.608,2010,21140.98,19743500.7276,12254.25,30027.71
5,94,201002,21720,"BS",2010-07-24 18:03:08,999,"T-01",28,61.32565,-168.06697,17,"Pacific cod",2,280,194,2.682,2010,29123.89,43399093.4674,15948.29,42299.49
5,94,201002,21720,"BS",2010-07-24 18:03:08,999,"T-01",28,61.32565,-168.06697,18,"Pacific cod",2,260,178,2.682,2010,29123.89,43399093.4674,15948.29,42299.49
5,94,201002,21720,"BS",2010-07-24 18:03:08,999,"T-01",28,61.32565,-168.06697,19,"Pacific cod",2,250,142,2.682,2010,29123.89,43399093.4674,15948.29,42299.49
5,94,201002,21720,"BS",2010-07-24 18:03:08,999,"T-01",28,61.32565,-168.06697,20,"Pacific cod",1,350,392,2.682,2010,29123.89,43399093.4674,15948.29,42299.49
5,94,201002,21720,"BS",2010-07-24 18:03:08,999,"T-01",28,61.32565,-168.06697,21,"Pacific cod",1,330,344,2.682,2010,29123.89,43399093.4674,15948.29,42299.49
5,94,201002,21720,"BS",2010-07-24 18:03:08,999,"T-01",28,61.32565,-168.06697,22,"Pacific cod",1,320,318,2.682,2010,29123.89,43399093.4674,15948.29,42299.49
5,94,201002,21720,"BS",2010-07-24 18:03:08,999,"T-01",28,61.32565,-168.06697,23,"Pacific cod",1,310,274,2.682,2010,29123.89,43399093.4674,15948.29,42299.49
5,94,201002,21720,"BS",2010-07-24 18:03:08,999,"T-01",28,61.32565,-168.06697,24,"Pacific cod",1,290,242,2.682,2010,29123.89,43399093.4674,15948.29,42299.49
5,94,201002,21720,"BS",2010-07-24 18:03:08,999,"T-01",28,61.32565,-168.06697,25,"Pacific cod",1,270,184,2.682,2010,29123.89,43399093.4674,15948.29,42299.49
5,94,201002,21720,"BS",2010-07-24 18:03:08,999,"T-01",28,61.32565,-168.06697,26,"Pacific cod",1,280,200,2.682,2010,29123.89,43399093.4674,15948.29,42299.49
5,94,201002,10210,"BS",2010-07-24 18:03:08,999,"T-01",28,61.32565,-168.06697,36,"yellowfin sole",1,140,30,471.37,2010,427375.32,2306542883.7021,331322.36,523428.29
5,94,201002,10210,"BS",2010-07-24 18:03:08,999,"T-01",28,61.32565,-168.06697,37,"yellowfin sole",1,310,384,471.37,2010,427375.32,2306542883.7021,331322.36,523428.29
5,94,201002,10210,"BS",2010-07-24 18:03:08,999,"T-01",28,61.32565,-168.06697,38,"yellowfin sole",2,180,58,471.37,2010,427375.32,2306542883.7021,331322.36,523428.29
5,94,201002,10210,"BS",2010-07-24 18:03:08,999,"T-01",28,61.32565,-168.06697,39,"yellowfin sole",2,320,368,471.37,2010,427375.32,2306542883.7021,331322.36,523428.29
5,94,201002,10210,"BS",2010-07-24 18:03:08,999,"T-01",28,61.32565,-168.06697,40,"yellowfin sole",2,340,424,471.37,2010,427375.32,2306542883.7021,331322.36,523428.29
5,94,201002,10210,"BS",2010-07-24 18:03:08,999,"T-01",28,61.32565,-168.06697,41,"yellowfin sole",2,280,264,471.37,2010,427375.32,2306542883.7021,331322.36,523428.29
5,94,201002,10210,"BS",2010-07-24 18:03:08,999,"T-01",28,61.32565,-168.06697,42,"yellowfin sole",2,130,26,471.37,2010,427375.32,2306542883.7021,331322.36,523428.29
5,94,201002,10210,"BS",2010-07-24 18:03:08,999,"T-01",28,61.32565,-168.06697,43,"yellowfin sole",2,240,164,471.37,2010,427375.32,2306542883.7021,331322.36,523428.29
6,94,201002,21720,"BS",2010-07-25 07:08:36,999,"T-02",25,61.31947,-167.37382,27,"Pacific cod",3,100,8,7.55,2010,29123.89,43399093.4674,15948.29,42299.49
6,94,201002,21720,"BS",2010-07-25 07:08:36,999,"T-02",25,61.31947,-167.37382,28,"Pacific cod",2,140,22,7.55,2010,29123.89,43399093.4674,15948.29,42299.49
6,94,201002,21720,"BS",2010-07-25 07:08:36,999,"T-02",25,61.31947,-167.37382,29,"Pacific cod",2,170,36,7.55,2010,29123.89,43399093.4674,15948.29,42299.49
6,94,201002,21720,"BS",2010-07-25 07:08:36,999,"T-02",25,61.31947,-167.37382,30,"Pacific cod",2,830,7485,7.55,2010,29123.89,43399093.4674,15948.29,42299.49
6,94,201002,21740,"BS",2010-07-25 07:08:36,999,"T-02",25,61.31947,-167.37382,3,"walleye pollock",3,120,12,0.376,2010,21140.98,19743500.7276,12254.25,30027.71
6,94,201002,21740,"BS",2010-07-25 07:08:36,999,"T-02",25,61.31947,-167.37382,4,"walleye pollock",3,130,16,0.376,2010,21140.98,19743500.7276,12254.25,30027.71
6,94,201002,10210,"BS",2010-07-25 07:08:36,999,"T-02",25,61.31947,-167.37382,44,"yellowfin sole",1,290,274,157.69,2010,427375.32,2306542883.7021,331322.36,523428.29
6,94,201002,10210,"BS",2010-07-25 07:08:36,999,"T-02",25,61.31947,-167.37382,45,"yellowfin sole",1,370,600,157.69,2010,427375.32,2306542883.7021,331322.36,523428.29
6,94,201002,10210,"BS",2010-07-25 07:08:36,999,"T-02",25,61.31947,-167.37382,46,"yellowfin sole",1,380,574,157.69,2010,427375.32,2306542883.7021,331322.36,523428.29
6,94,201002,10210,"BS",2010-07-25 07:08:36,999,"T-02",25,61.31947,-167.37382,47,"yellowfin sole",2,410,740,157.69,2010,427375.32,2306542883.7021,331322.36,523428.29
6,94,201002,10210,"BS",2010-07-25 07:08:36,999,"T-02",25,61.31947,-167.37382,48,"yellowfin sole",2,380,648,157.69,2010,427375.32,2306542883.7021,331322.36,523428.29
6,94,201002,10210,"BS",2010-07-25 07:08:36,999,"T-02",25,61.31947,-167.37382,49,"yellowfin sole",2,290,316,157.69,2010,427375.32,2306542883.7021,331322.36,523428.29
6,94,201002,10210,"BS",2010-07-25 07:08:36,999,"T-02",25,61.31947,-167.37382,50,"yellowfin sole",2,420,964,157.69,2010,427375.32,2306542883.7021,331322.36,523428.29
6,94,201002,10210,"BS",2010-07-25 07:08:36,999,"T-02",25,61.31947,-167.37382,51,"yellowfin sole",2,360,452,157.69,2010,427375.32,2306542883.7021,331322.36,523428.29
7,94,201002,21720,"BS",2010-07-25 09:44:31,999,"U-02",24,61.65333,-167.4031,31,"Pacific cod",2,750,4652,49.02,2010,29123.89,43399093.4674,15948.29,42299.49
7,94,201002,21720,"BS",2010-07-25 09:44:31,999,"U-02",24,61.65333,-167.4031,32,"Pacific cod",2,220,90,49.02,2010,29123.89,43399093.4674,15948.29,42299.49
7,94,201002,21720,"BS",2010-07-25 09:44:31,999,"U-02",24,61.65333,-167.4031,33,"Pacific cod",2,900,9485,49.02,2010,29123.89,43399093.4674,15948.29,42299.49
7,94,201002,21720,"BS",2010-07-25 09:44:31,999,"U-02",24,61.65333,-167.4031,34,"Pacific cod",2,640,2638,49.02,2010,29123.89,43399093.4674,15948.29,42299.49
7,94,201002,21720,"BS",2010-07-25 09:44:31,999,"U-02",24,61.65333,-167.4031,35,"Pacific cod",2,150,24,49.02,2010,29123.89,43399093.4674,15948.29,42299.49
7,94,201002,21720,"BS",2010-07-25 09:44:31,999,"U-02",24,61.65333,-167.4031,36,"Pacific cod",2,160,34,49.02,2010,29123.89,43399093.4674,15948.29,42299.49
7,94,201002,21720,"BS",2010-07-25 09:44:31,999,"U-02",24,61.65333,-167.4031,37,"Pacific cod",2,170,40,49.02,2010,29123.89,43399093.4674,15948.29,42299.49
7,94,201002,21720,"BS",2010-07-25 09:44:31,999,"U-02",24,61.65333,-167.4031,38,"Pacific cod",2,140,20,49.02,2010,29123.89,43399093.4674,15948.29,42299.49
7,94,201002,21720,"BS",2010-07-25 09:44:31,999,"U-02",24,61.65333,-167.4031,39,"Pacific cod",2,110,10,49.02,2010,29123.89,43399093.4674,15948.29,42299.49
7,94,201002,21720,"BS",2010-07-25 09:44:31,999,"U-02",24,61.65333,-167.4031,40,"Pacific cod",1,710,3708,49.02,2010,29123.89,43399093.4674,15948.29,42299.49
7,94,201002,21720,"BS",2010-07-25 09:44:31,999,"U-02",24,61.65333,-167.4031,41,"Pacific cod",1,360,468,49.02,2010,29123.89,43399093.4674,15948.29,42299.49
7,94,201002,21720,"BS",2010-07-25 09:44:31,999,"U-02",24,61.65333,-167.4031,42,"Pacific cod",1,830,7040,49.02,2010,29123.89,43399093.4674,15948.29,42299.49
7,94,201002,21720,"BS",2010-07-25 09:44:31,999,"U-02",24,61.65333,-167.4031,43,"Pacific cod",1,740,4358,49.02,2010,29123.89,43399093.4674,15948.29,42299.49
7,94,201002,21720,"BS",2010-07-25 09:44:31,999,"U-02",24,61.65333,-167.4031,44,"Pacific cod",1,210,80,49.02,2010,29123.89,43399093.4674,15948.29,42299.49
7,94,201002,21720,"BS",2010-07-25 09:44:31,999,"U-02",24,61.65333,-167.4031,45,"Pacific cod",1,150,26,49.02,2010,29123.89,43399093.4674,15948.29,42299.49
7,94,201002,21720,"BS",2010-07-25 09:44:31,999,"U-02",24,61.65333,-167.4031,46,"Pacific cod",1,110,10,49.02,2010,29123.89,43399093.4674,15948.29,42299.49
